Return,Volatility,Sharpe,Annual_Return,Annual_Vol,Annual_Sharpe
0.01759255391321868,0.058020392630495916,0.20985530594552174,0.232784158957692,0.20098853582222756,0.7269601042711095
0.017653841716294378,0.06050860370524151,0.20223859584067175,0.2336754351217183,0.20960795182505743,0.7005750464948626
0.011837248500917493,0.04612607957855851,0.13919634820288096,0.1516697381203973,0.15978542676805713,0.4821902946308772
0.014563728584748234,0.05185401746747541,0.17640025527084596,0.18946586386300268,0.17962758566046289,0.6110684091944497
0.014410536885160006,0.04984655763685068,0.18043111991838587,0.18731244506839384,0.17267354081887162,0.6250317339303944
0.01667366906296183,0.0542530339642599,0.20749074427267794,0.21949187290227412,0.18793802258171616,0.7187690223611184
0.018479777120192782,0.05881477699021485,0.22210592510959373,0.24574433564579645,0.20374036396577008,0.7693974939038087
0.01587067441594834,0.05857660620874268,0.17846728286080513,0.20798372304842672,0.20291531617699374,0.6182288028073615
0.015522890088879696,0.05600735300407913,0.18044458236540786,0.20303040369915437,0.19401516200102087,0.6250783692148669
0.014601828704406478,0.050301318036846586,0.18260281034806128,0.19000199365238535,0.1742488770549981,0.6325546902554121
0.016928610044662982,0.05221873817802867,0.22045617683730304,0.22316653400253772,0.18089101526296464,0.7636825982491958
0.01689013682026344,0.052733897794187835,0.21757295844839566,0.22261134022515572,0.18267558052135535,0.7536948367713869
0.019511663940513686,0.05843503375933463,0.24120799402456805,0.26097473580157193,0.2024248948263403,0.835569001684644
0.01898041014977324,0.0593095918410573,0.2286939272732782,0.25311237126907793,0.20545445288976757,0.7922190028395591
0.016289677366668285,0.04364124178971437,0.24914530966816428,0.2139762007420145,0.1511776961703668,0.8630646696254839
0.016100919699920217,0.05164155696172801,0.206892542786263,0.21127327005244378,0.17889160087935033,0.7166967916258506
0.0196212971708491,0.0520272749182516,0.2730227659723022,0.2626028861999461,0.18022776707553134,0.9457786045740291
0.018523505477545558,0.07056951503896183,0.18572947261494613,0.24638631857250992,0.24445997102595574,0.6433857660641182
0.018642323123100803,0.04969180349166225,0.26615368183715166,0.24813223106705307,0.17213745673457512,0.921983399126937
0.0194221806931278,0.054660923705332466,0.2562253448544416,0.2596472572004298,0.18935099409256376,0.8875906309494992
0.015866051185553363,0.056515436905175145,0.18489434199047733,0.20791775425041714,0.19577521626343308,0.6404927887190448
0.015735531195942922,0.05100457351514753,0.2023125343105108,0.20605672875100933,0.1766850254932349,0.7008311768676528
0.017254774178179756,0.051365140218289425,0.2304696816012571,0.22788258865008126,0.17793406519195362,0.7983703962751988
0.019052603540119728,0.05359821294066902,0.2544102895472928,0.2541781624049455,0.18566965601626884,0.8813030949284406
0.016705356260505472,0.05307542647481885,0.21269145334507336,0.21994805355322788,0.1838586705755451,0.736784807058665
0.015645472172711304,0.05152869597422209,0.19850697388425534,0.20477415072071192,0.17850063895024504,0.687648328848557
0.015331923727104499,0.051605555446736034,0.19213545856844286,0.2003184898918804,0.17876688797311924,0.665576752352176
0.019453294075746048,0.05281576953142569,0.26576584102836004,0.2601086770208323,0.1829591925385551,0.9206398791547857
0.01918048962688162,0.04833534022081203,0.28475692727799573,0.25606818483461957,0.16743853012714782,0.9864269317053691
0.015920331440524505,0.052469918396424155,0.20018450752104977,0.20869248657482165,0.18176112906319908,0.6934594758292244
0.013500416179115887,0.05027113543172071,0.16080300241932538,0.174592372687018,0.1741443214438325,0.5570379403997853
0.014876819293930182,0.04449567805194252,0.21260834852814472,0.19387812623334955,0.1541375502063836,0.7364969235281168
0.018315311495914484,0.05734421699138961,0.2249336638633427,0.2433325027550124,0.1986461946986826,0.7791930682878582
0.018427875410179994,0.056648564993676764,0.22968293627500833,0.24498275183504004,0.19623638548983174,0.7956450305198383
0.014871165552563239,0.052986109076684676,0.178433537594041,0.19379831747772314,0.18354926603240862,0.6181119057742606
0.018016043374816812,0.049028671419154575,0.25697977007037165,0.23895481425277532,0.16984029985115162,0.8902040365585032
0.01799010422324473,0.04844842101056496,0.2595221329057602,0.23857604301177449,0.16783025347357197,0.8990110397628389
0.01688793388018762,0.055269856595147236,0.20755015337832713,0.22257955735308155,0.1914603994996816,0.7189748215399516
0.016807517662300615,0.050462351689274855,0.22572968984429895,0.2214198723519185,0.1748067139904664,0.7819505831741803
0.013894184960534125,0.045696567251159816,0.18551761770797548,0.18008037161584745,0.15829755242099372,0.6426518791387064
0.015255363416623665,0.048406534782608514,0.20325141624249962,0.19923283127747893,0.16768515532365605,0.7040835592846789
0.017874644550880503,0.05419643307723282,0.22986711812676952,0.2368913538244044,0.18774195135754743,0.7962830551700033
0.019261803640945516,0.04753140155228263,0.2912840043029187,0.25727127822973195,0.16465360488702344,1.0090373897695333
0.020782288021676084,0.06792543912365015,0.22621305880758663,0.2799632781605883,0.2353006233771777,0.7836250223806127
0.014376521260985485,0.05826187904062759,0.15378588438712848,0.18683477188099706,0.2018250692855985,0.5327299304908397
0.017431777773309606,0.0472578246845821,0.25424596216259776,0.23044888084326987,0.1637059068177577,0.8807338481697073
0.018171621844755022,0.055974579347754655,0.2278704963345116,0.24122884672053013,0.1939016307252133,0.7893665543946233
0.015588933900084123,0.056827590960091656,0.17900226037315464,0.2039695983440657,0.19685654962924115,0.6200820192719538
0.018665368869515954,0.05057609322268114,0.2619558245536417,0.2484711259001069,0.17520072622004737,0.9074415949310124
0.019283832574762266,0.06220625975623834,0.22292235479894665,0.2575973923429056,0.21548880489326394,0.7722256893093427
0.018147688456686635,0.04664128913576165,0.27295604443871624,0.24087877248107747,0.16157016502729893,0.9455474744017696
0.017952027864661095,0.05172935957339005,0.2423258532750656,0.23802023291396845,0.17919575804822213,0.8394413797197892
0.01594167125175398,0.0475423064890314,0.22138186727468853,0.20899719058118937,0.16469138069602782,0.7668892839884606
0.013044844869654699,0.046117822514664855,0.16540629602714596,0.16827222179402868,0.1597568234596868,0.5729842172215899
0.015195416014534679,0.04871425091473428,0.20073693353068264,0.1983833793714156,0.16875111527395686,0.6953731356614378
0.015711999276650464,0.05082964752253314,0.2025458194534952,0.2057214775438554,0.17607906407968982,0.7016393003082527
0.016414528588547642,0.051331385493490686,0.21425219319816743,0.2157670546725674,0.17781713539525978,0.742191368504578
0.015767798091500633,0.058145858164431255,0.17802009896494944,0.20651656309166566,0.20142316118097708,0.6166797123514642
0.01801795597945441,0.049683334105226004,0.2536321190944844,0.23898274687986665,0.17210811791934208,0.8786074334060148
0.015227146839211909,0.05112279009853772,0.1919003276940836,0.19883293495313303,0.17709453975069292,0.6647622351105393
0.017378058636176,0.051780749120376224,0.2310007516828761,0.2296695130776194,0.17937377666093812,0.8002100770026864
0.01769376390265615,0.05346362433287522,0.22963458592986175,0.23425632005388208,0.1852034274026312,0.7954775400111235
0.01670905523456937,0.05256698189473638,0.2148190396495529,0.22000131555067148,0.1820973668844734,0.7441549822123575
0.01769983123434436,0.06402939693738115,0.19183633073555673,0.2343446242763052,0.2218043373470784,0.6645405431431425
0.018750599005549706,0.05550004402512331,0.2402508425551364,0.24972519437397134,0.19225779214764613,0.8322533317334544
